customer_id,primary_store_id,region_tier,age,income_bracket,digital_literacy_score,registration_date
CUST002107,STR0043,Tier 2,39,15-25K,5.794202757526325,2023-09-15
CUST002108,STR0079,Tier 2,27,25-50K,4.055051345389665,2024-01-06
CUST002109,STR0038,Metro,34,50-75K,6.4904527393584175,2023-11-06
CUST002110,STR0032,Metro,42,75K+,5.0626235848266,2023-11-17
CUST002111,STR0057,Tier 2,25,50-75K,7.006061643555559,2023-01-08
CUST002112,STR0070,Tier 2,32,15-25K,3.4459753959447523,2024-03-20
CUST002113,STR0007,Metro,46,75K+,8.076895356351182,2023-01-03
CUST002114,STR0033,Metro,42,50-75K,8.667120376161566,2023-04-11
CUST002115,STR0020,Metro,34,75K+,4.046107737845063,2024-02-21
CUST002116,STR0029,Metro,19,75K+,8.347391910391146,2023-12-14
CUST002117,STR0024,Metro,46,50-75K,6.546555443076578,2023-10-26
CUST002118,STR0030,Metro,28,50-75K,8.83031546489148,2023-01-20
CUST002119,STR0014,Metro,38,50-75K,7.5704699796360275,2023-11-24
CUST002120,STR0010,Metro,40,75K+,8.687405858426684,2023-01-22
CUST002121,STR0096,Tier 3,35,15-25K,6.159774796706708,2023-01-30
CUST002122,STR0035,Metro,34,75K+,4.726167577542259,2023-05-20
CUST002123,STR0027,Metro,22,25-50K,7.59711720023566,2023-05-08
CUST002124,STR0035,Metro,24,25-50K,9.7680252946136,2023-08-31
CUST002125,STR0003,Metro,33,25-50K,4.556330359031306,2023-02-09
CUST002126,STR0083,Tier 2,21,50-75K,6.775933254650177,2024-03-03
CUST002127,STR0029,Metro,38,25-50K,4.090762526961681,2023-07-06
CUST002128,STR0026,Metro,23,50-75K,7.923832217650774,2024-01-21
CUST002129,STR0095,Tier 3,18,10-15K,6.442691009395825,2023-10-06
CUST002130,STR0036,Metro,18,50-75K,9.933410898518488,2023-02-09
CUST002131,STR0110,Tier 3,18,10-15K,4.729923570208683,2023-08-18
CUST002132,STR0004,Metro,24,75K+,4.7073054553209435,2023-10-10
CUST002133,STR0012,Metro,23,25-50K,6.272258647391757,2023-06-03
CUST002134,STR0018,Metro,33,50-75K,5.950778930417431,2023-11-04
CUST002135,STR0115,Tier 3,70,10-15K,6.62650684053244,2023-04-15
CUST002136,STR0040,Metro,24,75K+,5.068605075326258,2023-10-25
CUST002137,STR0107,Tier 3,55,10-15K,3.6283282321105643,2024-03-13
CUST002138,STR0022,Metro,18,75K+,5.001970549562216,2024-02-01
CUST002139,STR0031,Metro,25,50-75K,7.962479534378813,2024-01-12
CUST002140,STR0028,Metro,21,50-75K,4.337295974110287,2023-03-17
CUST002141,STR0042,Tier 2,42,25-50K,7.762219089815195,2023-04-01
CUST002142,STR0015,Metro,23,25-50K,7.989817932117061,2024-02-17
CUST002143,STR0014,Metro,34,75K+,8.978108385124948,2024-03-02
CUST002144,STR0043,Tier 2,20,15-25K,7.297371760685225,2023-07-15
CUST002145,STR0030,Metro,44,75K+,5.3733878594381315,2023-11-21
CUST002146,STR0046,Tier 2,36,15-25K,6.457826548255764,2023-01-07
CUST002147,STR0009,Metro,40,75K+,8.274313848994598,2023-08-01
CUST002148,STR0031,Metro,33,50-75K,9.039913091671457,2023-08-29
CUST002149,STR0003,Metro,30,75K+,7.2513933159191,2023-08-28
CUST002150,STR0072,Tier 2,37,15-25K,4.600604857519954,2024-02-28
CUST002151,STR0035,Metro,18,75K+,7.206049288053697,2023-12-07
CUST002152,STR0025,Metro,37,50-75K,4.257876219543698,2023-05-28
CUST002153,STR0016,Metro,32,25-50K,5.762224465904782,2023-08-20
CUST002154,STR0076,Tier 2,28,50-75K,3.7207432179137916,2023-09-13
CUST002155,STR0070,Tier 2,61,15-25K,7.315932606789924,2023-08-15
CUST002156,STR0018,Metro,28,50-75K,7.229838942032757,2023-06-29
CUST002157,STR0050,Tier 2,32,25-50K,3.8947869787582583,2023-08-06
CUST002158,STR0025,Metro,35,25-50K,8.970731540359134,2023-02-14
CUST002159,STR0119,Tier 3,23,10-15K,7.924444189839024,2023-08-18
CUST002160,STR0053,Tier 2,34,15-25K,6.433024763379377,2024-01-01
CUST002161,STR0022,Metro,24,75K+,9.401521315433866,2023-04-18
CUST002162,STR0016,Metro,36,25-50K,8.61389231833359,2023-01-19
CUST002163,STR0048,Tier 2,49,15-25K,6.044590113065176,2024-03-05
CUST002164,STR0030,Metro,26,50-75K,4.126091793388416,2024-01-17
CUST002165,STR0025,Metro,32,75K+,5.910972199575344,2023-04-07
CUST002166,STR0026,Metro,36,25-50K,7.541851310888572,2023-02-27
CUST002167,STR0036,Metro,21,50-75K,6.12796825491853,2023-08-13
CUST002168,STR0023,Metro,22,50-75K,4.054362669097174,2024-01-30
CUST002169,STR0010,Metro,30,75K+,6.013716060874477,2023-09-27
CUST002170,STR0076,Tier 2,39,25-50K,3.997867072065683,2023-12-06
CUST002171,STR0027,Metro,37,25-50K,7.695996065079509,2023-10-19
CUST002172,STR0045,Tier 2,42,15-25K,3.689455895976852,2023-04-24
CUST002173,STR0060,Tier 2,40,25-50K,3.1579996704000552,2023-10-31
CUST002174,STR0042,Tier 2,41,15-25K,3.389011805348623,2024-02-10
CUST002175,STR0095,Tier 3,33,10-15K,5.428504341608482,2023-05-04
CUST002176,STR0025,Metro,36,25-50K,6.823968366596057,2023-04-26
CUST002177,STR0060,Tier 2,44,15-25K,4.433975327950393,2023-02-11
CUST002178,STR0097,Tier 3,29,15-25K,3.079607788411629,2024-02-05
CUST002179,STR0017,Metro,18,75K+,9.975671801462003,2023-02-15
CUST002180,STR0003,Metro,41,50-75K,6.81073682932424,2023-12-12
CUST002181,STR0098,Tier 3,46,15-25K,6.468037318795324,2023-12-23
CUST002182,STR0065,Tier 2,44,25-50K,5.575140456586354,2023-06-27
CUST002183,STR0047,Tier 2,36,25-50K,4.630079063526476,2024-03-05
CUST002184,STR0009,Metro,32,50-75K,9.098708494846932,2023-03-04
CUST002185,STR0018,Metro,30,50-75K,9.45429100629476,2023-02-15
CUST002186,STR0017,Metro,36,25-50K,7.316234251327747,2024-02-10
CUST002187,STR0075,Tier 2,24,15-25K,3.83709990921653,2024-02-16
CUST002188,STR0060,Tier 2,26,25-50K,4.221102610923558,2023-02-08
CUST002189,STR0006,Metro,37,50-75K,9.100589098950163,2023-12-16
CUST002190,STR0004,Metro,25,25-50K,8.199914959589398,2023-04-22
CUST002191,STR0078,Tier 2,26,25-50K,7.032660795566334,2023-08-12
CUST002192,STR0078,Tier 2,29,25-50K,5.15350578174871,2023-12-15
CUST002193,STR0027,Metro,27,50-75K,5.125415807923057,2023-10-16
CUST002194,STR0019,Metro,18,25-50K,8.13867879901591,2023-06-04
CUST002195,STR0004,Metro,41,50-75K,7.658314164075764,2023-02-09
CUST002196,STR0055,Tier 2,26,15-25K,6.759910152177647,2023-05-08
CUST002197,STR0030,Metro,32,50-75K,9.51835810121913,2024-02-22
CUST002198,STR0065,Tier 2,21,25-50K,4.821200174014107,2023-08-02
CUST002199,STR0005,Metro,56,25-50K,6.04460974248854,2023-04-03
CUST002200,STR0015,Metro,28,75K+,7.6144637666655,2023-05-06
CUST002201,STR0012,Metro,30,50-75K,6.632111799487214,2023-07-06
CUST002202,STR0049,Tier 2,18,15-25K,7.445118210273721,2023-09-03
CUST002203,STR0066,Tier 2,30,15-25K,3.7555008493593958,2023-08-19
CUST002204,STR0008,Metro,25,50-75K,5.803072008585121,2023-07-17
CUST002205,STR0076,Tier 2,46,25-50K,6.3392299582452285,2023-10-26
CUST002206,STR0083,Tier 2,33,50-75K,6.376057114080968,2023-06-27
CUST002207,STR0062,Tier 2,44,15-25K,3.0945069148790174,2023-04-21
CUST002208,STR0097,Tier 3,44,10-15K,4.766838085442974,2024-01-25
CUST002209,STR0079,Tier 2,56,50-75K,7.419006334654812,2023-12-23
CUST002210,STR0048,Tier 2,50,25-50K,4.733811503583626,2023-04-06
CUST002211,STR0022,Metro,29,25-50K,4.881061500709887,2023-07-29
CUST002212,STR0116,Tier 3,25,15-25K,5.6728635173339494,2023-04-12
CUST002213,STR0014,Metro,18,25-50K,7.2774692707757245,2023-10-07
CUST002214,STR0037,Metro,23,75K+,6.936323939827403,2023-12-06
CUST002215,STR0011,Metro,30,50-75K,8.674972007345392,2023-04-24
CUST002216,STR0007,Metro,33,50-75K,8.160387691236203,2023-01-20
CUST002217,STR0084,Tier 2,18,15-25K,7.0668851592561674,2023-10-27
CUST002218,STR0111,Tier 3,50,10-15K,4.9254253559736325,2024-02-08
CUST002219,STR0040,Metro,29,25-50K,4.7419742013280946,2023-08-22
CUST002220,STR0034,Metro,33,50-75K,9.805047953085374,2023-09-01
CUST002221,STR0065,Tier 2,38,25-50K,6.5754973355327095,2024-02-27
CUST002222,STR0034,Metro,40,25-50K,4.335047304553848,2023-05-12
CUST002223,STR0012,Metro,33,25-50K,6.560042643870823,2023-10-12
CUST002224,STR0024,Metro,18,50-75K,8.529252704066016,2023-09-26
CUST002225,STR0075,Tier 2,46,15-25K,3.095297268586853,2024-02-29
CUST002226,STR0105,Tier 3,44,10-15K,3.6844235851539104,2023-09-28
CUST002227,STR0031,Metro,34,75K+,4.654585938976475,2024-01-08
CUST002228,STR0067,Tier 2,43,25-50K,3.8796129663544425,2023-02-21
CUST002229,STR0042,Tier 2,47,25-50K,5.707763979162807,2023-06-29
CUST002230,STR0111,Tier 3,42,15-25K,3.2050527495168506,2023-06-04
CUST002231,STR0005,Metro,34,25-50K,7.237570191148995,2023-07-04
CUST002232,STR0030,Metro,34,25-50K,4.7501386246962305,2023-11-19
CUST002233,STR0029,Metro,25,25-50K,6.750071756111801,2023-06-24
CUST002234,STR0008,Metro,37,50-75K,6.935141990195481,2024-02-20
CUST002235,STR0008,Metro,33,25-50K,8.576373490247851,2023-08-30
CUST002236,STR0033,Metro,38,50-75K,7.112541847167389,2023-05-31
CUST002237,STR0004,Metro,18,50-75K,4.35314506578195,2024-02-10
CUST002238,STR0103,Tier 3,45,10-15K,4.550013052416045,2023-05-13
CUST002239,STR0115,Tier 3,24,15-25K,5.011193932042496,2023-05-08
CUST002240,STR0020,Metro,27,50-75K,8.347601374329296,2024-02-19
CUST002241,STR0048,Tier 2,33,50-75K,5.928898468029647,2023-01-07
CUST002242,STR0024,Metro,18,75K+,8.15264730572481,2024-01-05
CUST002243,STR0033,Metro,27,50-75K,6.306086142734687,2023-04-05
CUST002244,STR0071,Tier 2,29,50-75K,7.484372257348478,2023-12-01
CUST002245,STR0003,Metro,29,25-50K,5.484132336138304,2023-04-23
CUST002246,STR0004,Metro,29,25-50K,7.40589169173041,2023-07-13
CUST002247,STR0064,Tier 2,22,25-50K,7.361109180145457,2023-11-24
CUST002248,STR0016,Metro,42,75K+,5.159853288158096,2023-06-16
CUST002249,STR0033,Metro,27,50-75K,4.433488477275283,2024-02-04
CUST002250,STR0088,Tier 3,31,15-25K,5.602020512113007,2024-01-02
CUST002251,STR0008,Metro,33,75K+,9.383904315140224,2023-08-30
CUST002252,STR0010,Metro,42,25-50K,4.651386735067893,2023-05-26
CUST002253,STR0119,Tier 3,41,15-25K,3.6200674819576957,2023-08-04
CUST002254,STR0059,Tier 2,34,50-75K,4.3847240486062,2023-03-27
CUST002255,STR0058,Tier 2,35,15-25K,5.736949955703967,2024-01-15
CUST002256,STR0050,Tier 2,34,25-50K,7.505275873095173,2024-03-17
CUST002257,STR0032,Metro,30,25-50K,6.894687857322072,2023-12-14
CUST002258,STR0052,Tier 2,28,15-25K,7.961572426534428,2023-09-08
CUST002259,STR0078,Tier 2,39,25-50K,6.085909955159542,2023-02-14
CUST002260,STR0044,Tier 2,48,15-25K,4.721521880637359,2023-09-17
CUST002261,STR0010,Metro,20,50-75K,4.914698184440843,2023-03-30
CUST002262,STR0111,Tier 3,30,10-15K,7.519422728091622,2023-03-25
CUST002263,STR0063,Tier 2,18,25-50K,4.909877630519218,2023-01-28
CUST002264,STR0056,Tier 2,34,25-50K,3.173178629745767,2024-03-20
CUST002265,STR0105,Tier 3,22,15-25K,3.0578066005104336,2023-03-15
CUST002266,STR0055,Tier 2,34,15-25K,5.007440505703882,2023-04-01
CUST002267,STR0005,Metro,39,50-75K,5.8229191480287135,2023-03-02
CUST002268,STR0009,Metro,40,25-50K,5.989840427399106,2023-08-06
CUST002269,STR0057,Tier 2,28,50-75K,7.000579977645221,2024-02-03
CUST002270,STR0102,Tier 3,41,10-15K,5.088977187518538,2023-10-05
CUST002271,STR0094,Tier 3,34,25-50K,6.319924719772359,2023-09-11
CUST002272,STR0056,Tier 2,18,25-50K,3.9708157005378015,2023-07-20
CUST002273,STR0063,Tier 2,37,50-75K,3.9604329298025682,2023-11-28
CUST002274,STR0025,Metro,29,50-75K,9.219842601793689,2023-03-11
CUST002275,STR0068,Tier 2,39,25-50K,5.496572138679809,2023-07-02
CUST002276,STR0012,Metro,31,75K+,8.635076844977421,2023-05-13
CUST002277,STR0053,Tier 2,34,25-50K,3.3698891289681394,2023-08-19
CUST002278,STR0091,Tier 3,49,10-15K,4.331884290011466,2023-04-19
CUST002279,STR0033,Metro,28,75K+,7.156624076250172,2024-01-17
CUST002280,STR0059,Tier 2,32,15-25K,6.466314551593913,2023-12-28
CUST002281,STR0020,Metro,34,25-50K,4.831222615263604,2023-12-02
CUST002282,STR0104,Tier 3,52,10-15K,3.4055264520676345,2023-03-10
CUST002283,STR0103,Tier 3,18,10-15K,7.185550110325624,2024-03-18
CUST002284,STR0043,Tier 2,34,50-75K,5.448613780534625,2023-01-01
CUST002285,STR0034,Metro,30,25-50K,7.250188930459787,2023-03-04
CUST002286,STR0053,Tier 2,48,15-25K,4.470491956715373,2023-06-26
CUST002287,STR0041,Tier 2,50,25-50K,4.2389275118445315,2024-01-03
CUST002288,STR0081,Tier 2,33,15-25K,5.757255771526665,2023-05-20
CUST002289,STR0016,Metro,31,75K+,9.094101156518951,2023-07-12
CUST002290,STR0032,Metro,38,50-75K,8.137665951539015,2023-03-24
CUST002291,STR0072,Tier 2,32,25-50K,7.278958583092355,2023-11-09
CUST002292,STR0046,Tier 2,24,15-25K,3.739080628906379,2023-12-16
CUST002293,STR0036,Metro,24,75K+,8.585051928474307,2023-05-07
CUST002294,STR0023,Metro,32,50-75K,9.188063831560644,2023-10-10
CUST002295,STR0023,Metro,22,75K+,7.934027180358573,2024-03-13
CUST002296,STR0020,Metro,32,25-50K,8.189214509796008,2023-09-17
CUST002297,STR0081,Tier 2,29,15-25K,3.864026323037732,2023-05-01
CUST002298,STR0013,Metro,39,25-50K,8.165727891761966,2023-07-11
CUST002299,STR0056,Tier 2,25,25-50K,3.0457017226390573,2023-10-28
CUST002300,STR0025,Metro,25,50-75K,7.579825630563493,2023-11-01
CUST002301,STR0096,Tier 3,43,15-25K,5.059581231245151,2023-09-08
CUST002302,STR0053,Tier 2,34,15-25K,6.602882257089958,2023-10-18
CUST002303,STR0077,Tier 2,26,25-50K,3.3742935132054255,2023-01-29
CUST002304,STR0022,Metro,27,50-75K,8.523254993945393,2023-08-15
CUST002305,STR0004,Metro,28,50-75K,9.253810849139654,2023-09-08
CUST002306,STR0038,Metro,33,50-75K,7.232733862966927,2023-08-13
CUST002307,STR0004,Metro,32,75K+,9.315864494431638,2023-12-19
CUST002308,STR0050,Tier 2,45,15-25K,4.186228314376649,2023-06-29
CUST002309,STR0028,Metro,24,50-75K,6.928394376993007,2023-12-31
CUST002310,STR0031,Metro,42,25-50K,6.902728349529001,2023-06-15
CUST002311,STR0059,Tier 2,40,25-50K,6.524714548005482,2023-08-13
CUST002312,STR0076,Tier 2,46,15-25K,5.011664541473911,2024-02-20
CUST002313,STR0004,Metro,35,25-50K,4.019432553116802,2024-01-06
CUST002314,STR0022,Metro,39,75K+,4.214269788040634,2023-01-04
CUST002315,STR0038,Metro,43,75K+,4.441843355637613,2023-03-29
CUST002316,STR0001,Metro,29,75K+,9.673614115695866,2023-10-09
CUST002317,STR0004,Metro,23,25-50K,8.10871394244634,2024-03-18
CUST002318,STR0081,Tier 2,28,25-50K,6.701972899121552,2023-09-19
CUST002319,STR0009,Metro,46,50-75K,6.132387943090718,2023-05-10
CUST002320,STR0109,Tier 3,47,10-15K,7.023176645466617,2023-02-22
CUST002321,STR0110,Tier 3,32,10-15K,7.048214102375438,2023-08-06
CUST002322,STR0013,Metro,45,75K+,9.184443713625885,2023-10-18
CUST002323,STR0113,Tier 3,18,15-25K,7.400530586939466,2024-02-29
CUST002324,STR0030,Metro,36,50-75K,9.71166433254114,2023-05-21
CUST002325,STR0105,Tier 3,49,15-25K,3.923264441887781,2023-06-10
CUST002326,STR0119,Tier 3,35,10-15K,4.696997473760371,2024-02-07
CUST002327,STR0040,Metro,36,25-50K,9.193589851754046,2023-10-15
CUST002328,STR0030,Metro,32,50-75K,9.20291890361602,2023-09-13
CUST002329,STR0091,Tier 3,25,15-25K,3.9252163213832816,2024-02-12
CUST002330,STR0042,Tier 2,51,15-25K,7.06112813436909,2023-10-06
CUST002331,STR0110,Tier 3,31,10-15K,5.82914792656595,2023-04-07
CUST002332,STR0025,Metro,25,25-50K,8.118788835772593,2023-01-11
CUST002333,STR0002,Metro,30,75K+,6.858450117002071,2023-12-09
CUST002334,STR0021,Metro,30,75K+,5.923240241659242,2023-08-03
CUST002335,STR0085,Tier 2,36,15-25K,7.4077185623357025,2024-02-06
CUST002336,STR0081,Tier 2,29,15-25K,3.7442399188492215,2023-08-31
CUST002337,STR0030,Metro,35,50-75K,6.10311717501966,2023-05-24
CUST002338,STR0058,Tier 2,40,15-25K,5.265465687285719,2023-02-27
CUST002339,STR0100,Tier 3,30,15-25K,5.034344299103129,2023-10-23
CUST002340,STR0016,Metro,26,25-50K,9.960743228163311,2023-12-01
CUST002341,STR0008,Metro,27,25-50K,5.272124147483579,2023-07-04
CUST002342,STR0084,Tier 2,41,25-50K,4.563598407592469,2023-10-01
CUST002343,STR0025,Metro,22,25-50K,7.511321221477765,2023-07-12
CUST002344,STR0082,Tier 2,32,25-50K,4.485157504873768,2023-12-09
CUST002345,STR0091,Tier 3,46,10-15K,6.339921692823714,2024-02-09
CUST002346,STR0116,Tier 3,60,15-25K,4.858866561680317,2023-06-13
CUST002347,STR0049,Tier 2,19,15-25K,3.5469119405625205,2023-06-01
CUST002348,STR0052,Tier 2,34,15-25K,7.8456194901252605,2023-01-10
CUST002349,STR0010,Metro,35,75K+,8.437413740729689,2023-01-16
CUST002350,STR0079,Tier 2,40,15-25K,4.2195370142617135,2023-06-26
CUST002351,STR0084,Tier 2,27,25-50K,3.0921255293614816,2024-02-27
CUST002352,STR0050,Tier 2,26,50-75K,4.262192855068766,2023-04-23
CUST002353,STR0053,Tier 2,47,15-25K,7.307258401228915,2024-03-20
CUST002354,STR0008,Metro,30,25-50K,6.707539702255566,2023-10-29
CUST002355,STR0016,Metro,43,75K+,6.1504109055624285,2023-03-16
CUST002356,STR0031,Metro,27,25-50K,6.869704795866303,2023-05-11
CUST002357,STR0103,Tier 3,31,25-50K,5.488696364891899,2024-01-17
CUST002358,STR0103,Tier 3,36,25-50K,3.1724696192034743,2023-09-12
CUST002359,STR0010,Metro,35,25-50K,9.454853051442552,2023-04-12
CUST002360,STR0082,Tier 2,41,15-25K,3.619630509646418,2024-02-25
CUST002361,STR0113,Tier 3,41,15-25K,6.232769704125376,2023-12-29
CUST002362,STR0011,Metro,45,25-50K,6.319170642529219,2023-01-20
CUST002363,STR0055,Tier 2,35,50-75K,6.553083250354048,2023-03-11
CUST002364,STR0025,Metro,34,25-50K,7.886163948675674,2023-06-01
CUST002365,STR0065,Tier 2,18,25-50K,7.6535197455463955,2023-11-27
CUST002366,STR0065,Tier 2,18,25-50K,5.358814293455304,2023-01-27
CUST002367,STR0017,Metro,39,25-50K,6.247923553645,2023-10-07
CUST002368,STR0016,Metro,37,50-75K,6.041966617091598,2023-03-26
CUST002369,STR0023,Metro,35,50-75K,6.961947526098275,2023-11-11
CUST002370,STR0032,Metro,38,25-50K,6.3130071710393825,2023-09-16
CUST002371,STR0006,Metro,18,75K+,5.945031917275694,2023-11-07
CUST002372,STR0055,Tier 2,30,15-25K,3.366676472604854,2024-02-12
CUST002373,STR0061,Tier 2,32,50-75K,7.979383966591262,2023-08-28
CUST002374,STR0018,Metro,34,25-50K,8.670474990169193,2023-12-24
CUST002375,STR0008,Metro,36,25-50K,7.071433174216263,2023-06-07
CUST002376,STR0049,Tier 2,30,15-25K,4.202452354182892,2024-01-05
CUST002377,STR0018,Metro,26,25-50K,7.594238339923327,2023-01-29
CUST002378,STR0022,Metro,31,25-50K,9.617108051232382,2023-01-13
CUST002379,STR0036,Metro,35,25-50K,8.771280217689169,2023-05-14
CUST002380,STR0055,Tier 2,44,15-25K,6.975199455620691,2023-08-28
CUST002381,STR0091,Tier 3,44,10-15K,3.0829873803578973,2023-03-03
CUST002382,STR0017,Metro,22,50-75K,4.429294761263204,2023-07-01
CUST002383,STR0004,Metro,27,50-75K,7.46920292993907,2023-08-29
CUST002384,STR0016,Metro,23,25-50K,6.2885038877628805,2023-10-10
CUST002385,STR0064,Tier 2,35,15-25K,3.367000969841512,2024-01-01
CUST002386,STR0017,Metro,26,75K+,5.336284946037196,2023-07-03
CUST002387,STR0080,Tier 2,30,15-25K,3.9139013113867422,2023-09-18
CUST002388,STR0045,Tier 2,36,15-25K,4.10447400832895,2024-03-18
CUST002389,STR0037,Metro,28,25-50K,4.72121315152801,2023-11-19
CUST002390,STR0003,Metro,18,50-75K,5.427404294920635,2023-11-15
CUST002391,STR0022,Metro,33,75K+,9.154206441240067,2024-03-23
CUST002392,STR0114,Tier 3,22,15-25K,5.5456034420561355,2024-03-03
CUST002393,STR0117,Tier 3,43,15-25K,4.387961922983775,2023-11-12
CUST002394,STR0022,Metro,18,75K+,7.881984308562676,2023-03-07
CUST002395,STR0033,Metro,35,75K+,6.585264670461552,2024-03-04
CUST002396,STR0034,Metro,27,75K+,9.836451620980496,2024-02-23
CUST002397,STR0016,Metro,36,25-50K,7.17188958219647,2024-02-25
CUST002398,STR0014,Metro,24,50-75K,6.249614770472498,2023-10-08
CUST002399,STR0037,Metro,27,25-50K,5.846150332864592,2023-09-26
CUST002400,STR0006,Metro,32,25-50K,8.782407247864475,2023-02-01
CUST002401,STR0013,Metro,18,75K+,5.075533715096615,2023-04-29
CUST002402,STR0063,Tier 2,23,25-50K,6.350685179087777,2023-06-30
CUST002403,STR0098,Tier 3,23,15-25K,3.2804584830500017,2023-11-18
CUST002404,STR0113,Tier 3,41,15-25K,4.658497029415359,2023-07-17
CUST002405,STR0033,Metro,24,75K+,6.305667910524554,2024-02-11
CUST002406,STR0018,Metro,28,75K+,5.778165211734422,2023-02-27
CUST002407,STR0007,Metro,43,50-75K,7.942719827367109,2023-05-11
CUST002408,STR0018,Metro,36,25-50K,5.283886428600783,2023-01-12
CUST002409,STR0012,Metro,37,75K+,6.916083336556376,2023-09-25
CUST002410,STR0034,Metro,27,25-50K,6.469849355450241,2023-07-03
CUST002411,STR0049,Tier 2,41,15-25K,3.558500269856907,2024-01-09
CUST002412,STR0088,Tier 3,57,10-15K,5.376396339454905,2023-10-17
CUST002413,STR0004,Metro,34,25-50K,5.917253872912233,2023-12-12
CUST002414,STR0037,Metro,32,50-75K,8.822981361544617,2023-01-24
CUST002415,STR0003,Metro,32,25-50K,6.571036568143629,2023-06-22
CUST002416,STR0097,Tier 3,36,15-25K,3.2253439626816567,2023-08-01
CUST002417,STR0001,Metro,30,25-50K,5.587962177342473,2023-09-18
CUST002418,STR0016,Metro,21,75K+,6.297837877007866,2023-12-03
CUST002419,STR0076,Tier 2,41,15-25K,5.954726331034619,2024-01-13
CUST002420,STR0035,Metro,42,25-50K,4.099458226161868,2023-04-10
CUST002421,STR0034,Metro,41,25-50K,4.470836906091297,2023-06-09
CUST002422,STR0061,Tier 2,18,15-25K,4.343970177717024,2023-09-21
CUST002423,STR0004,Metro,38,25-50K,7.9639937226416215,2023-06-17
CUST002424,STR0025,Metro,39,50-75K,7.833217798066798,2023-07-31
CUST002425,STR0006,Metro,40,75K+,5.733016662772636,2023-09-09
CUST002426,STR0011,Metro,22,75K+,4.8528534863071595,2024-03-01
CUST002427,STR0052,Tier 2,36,50-75K,5.049934283795615,2023-01-28
CUST002428,STR0027,Metro,24,50-75K,6.506739431184489,2023-09-01
CUST002429,STR0010,Metro,26,50-75K,4.285147310163193,2024-02-10
CUST002430,STR0031,Metro,38,75K+,8.656747468313945,2023-03-23
CUST002431,STR0036,Metro,26,50-75K,6.975835441774421,2023-02-20
CUST002432,STR0108,Tier 3,27,10-15K,3.556721254457808,2023-04-12
CUST002433,STR0111,Tier 3,58,10-15K,6.446764811682562,2023-04-19
CUST002434,STR0032,Metro,29,50-75K,6.606700331512883,2024-02-19
CUST002435,STR0036,Metro,39,75K+,8.154640338634705,2023-01-25
CUST002436,STR0020,Metro,31,25-50K,8.691951641848508,2023-09-20
CUST002437,STR0052,Tier 2,38,15-25K,4.076791227936145,2023-06-07
CUST002438,STR0115,Tier 3,42,15-25K,4.420659099947671,2023-08-26
CUST002439,STR0073,Tier 2,29,25-50K,5.991653337410831,2024-01-28
CUST002440,STR0032,Metro,33,25-50K,9.230376232536468,2023-01-14
