inventory_id,store_id,product_id,current_stock,reorder_point,stockout_days_last_month,avg_daily_sales,last_restock_date
INV001381,STR0036,PRD0016,222,66,3,7.4,2024-09-23
INV001382,STR0036,PRD0017,157,47,4,5.23,2024-09-11
INV001383,STR0036,PRD0018,208,62,2,6.93,2024-09-07
INV001384,STR0036,PRD0019,201,60,2,6.7,2024-09-02
INV001385,STR0036,PRD0020,69,20,0,2.3,2024-09-24
INV001386,STR0036,PRD0021,117,35,3,3.9,2024-09-15
INV001387,STR0036,PRD0022,135,40,0,4.5,2024-09-09
INV001388,STR0036,PRD0023,140,42,3,4.67,2024-09-04
INV001389,STR0036,PRD0024,151,45,1,5.03,2024-09-02
INV001390,STR0036,PRD0025,292,87,4,9.73,2024-09-11
INV001391,STR0036,PRD0026,262,78,1,8.73,2024-09-26
INV001392,STR0036,PRD0027,93,27,2,3.1,2024-09-18
INV001393,STR0036,PRD0028,227,68,0,7.57,2024-09-12
INV001394,STR0036,PRD0029,110,33,2,3.67,2024-09-14
INV001395,STR0036,PRD0030,103,30,4,3.43,2024-09-27
INV001396,STR0036,PRD0031,97,29,3,3.23,2024-09-14
INV001397,STR0036,PRD0032,118,35,1,3.93,2024-09-14
INV001398,STR0036,PRD0033,218,65,4,7.27,2024-09-11
INV001399,STR0036,PRD0034,274,82,3,9.13,2024-09-22
INV001400,STR0036,PRD0035,281,84,2,9.37,2024-09-19
INV001401,STR0036,PRD0036,57,17,2,1.9,2024-09-28
INV001402,STR0036,PRD0037,203,60,0,6.77,2024-09-13
INV001403,STR0036,PRD0038,84,25,2,2.8,2024-09-20
INV001404,STR0036,PRD0039,204,61,2,6.8,2024-09-07
INV001405,STR0037,PRD0001,177,53,2,5.9,2024-09-23
INV001406,STR0037,PRD0002,193,57,1,6.43,2024-09-10
INV001407,STR0037,PRD0003,99,29,0,3.3,2024-09-05
INV001408,STR0037,PRD0004,284,85,4,9.47,2024-09-24
INV001409,STR0037,PRD0005,172,51,4,5.73,2024-09-15
INV001410,STR0037,PRD0006,277,83,1,9.23,2024-09-12
INV001411,STR0037,PRD0007,82,24,1,2.73,2024-09-16
INV001412,STR0037,PRD0008,231,69,3,7.7,2024-09-04
INV001413,STR0037,PRD0009,112,33,3,3.73,2024-09-19
INV001414,STR0037,PRD0010,283,84,4,9.43,2024-09-04
INV001415,STR0037,PRD0011,64,19,3,2.13,2024-09-06
INV001416,STR0037,PRD0012,174,52,3,5.8,2024-09-21
INV001417,STR0037,PRD0013,143,42,4,4.77,2024-09-15
INV001418,STR0037,PRD0014,95,28,4,3.17,2024-09-16
INV001419,STR0037,PRD0015,225,67,2,7.5,2024-09-21
INV001420,STR0037,PRD0016,103,30,3,3.43,2024-09-23
INV001421,STR0037,PRD0017,190,57,2,6.33,2024-09-26
INV001422,STR0037,PRD0018,135,40,0,4.5,2024-09-12
INV001423,STR0037,PRD0019,63,18,4,2.1,2024-09-10
INV001424,STR0037,PRD0020,246,73,3,8.2,2024-09-08
INV001425,STR0037,PRD0021,65,19,3,2.17,2024-09-20
INV001426,STR0037,PRD0022,299,89,3,9.97,2024-09-17
INV001427,STR0037,PRD0023,133,39,2,4.43,2024-09-15
INV001428,STR0037,PRD0024,67,20,4,2.23,2024-09-06
INV001429,STR0037,PRD0025,64,19,3,2.13,2024-09-11
INV001430,STR0037,PRD0026,299,89,0,9.97,2024-09-14
INV001431,STR0037,PRD0027,150,45,2,5.0,2024-09-10
INV001432,STR0037,PRD0028,115,34,1,3.83,2024-09-08
INV001433,STR0037,PRD0029,124,37,1,4.13,2024-09-29
INV001434,STR0037,PRD0030,274,82,4,9.13,2024-09-10
INV001435,STR0037,PRD0031,227,68,4,7.57,2024-09-23
INV001436,STR0037,PRD0032,101,30,1,3.37,2024-09-06
INV001437,STR0037,PRD0033,77,23,3,2.57,2024-09-21
INV001438,STR0037,PRD0034,232,69,2,7.73,2024-09-14
INV001439,STR0037,PRD0035,130,39,0,4.33,2024-09-15
INV001440,STR0037,PRD0036,136,40,4,4.53,2024-09-19
INV001441,STR0037,PRD0037,145,43,3,4.83,2024-09-23
INV001442,STR0037,PRD0038,219,65,0,7.3,2024-09-14
INV001443,STR0037,PRD0039,259,77,4,8.63,2024-09-16
INV001444,STR0038,PRD0001,188,56,2,6.27,2024-09-25
INV001445,STR0038,PRD0002,161,48,2,5.37,2024-09-26
INV001446,STR0038,PRD0003,114,34,2,3.8,2024-09-22
INV001447,STR0038,PRD0004,235,70,4,7.83,2024-09-14
INV001448,STR0038,PRD0005,54,16,3,1.8,2024-09-24
INV001449,STR0038,PRD0006,246,73,2,8.2,2024-09-29
INV001450,STR0038,PRD0007,208,62,2,6.93,2024-09-18
INV001451,STR0038,PRD0008,132,39,0,4.4,2024-09-19
INV001452,STR0038,PRD0009,88,26,3,2.93,2024-09-07
INV001453,STR0038,PRD0010,234,70,1,7.8,2024-09-13
INV001454,STR0038,PRD0011,231,69,3,7.7,2024-09-21
INV001455,STR0038,PRD0012,157,47,1,5.23,2024-09-04
INV001456,STR0038,PRD0013,194,58,0,6.47,2024-09-08
INV001457,STR0038,PRD0014,249,74,0,8.3,2024-09-28
INV001458,STR0038,PRD0015,148,44,0,4.93,2024-09-07
INV001459,STR0038,PRD0016,177,53,0,5.9,2024-09-12
INV001460,STR0038,PRD0017,226,67,1,7.53,2024-09-26
INV001461,STR0038,PRD0018,245,73,4,8.17,2024-09-02
INV001462,STR0038,PRD0019,207,62,1,6.9,2024-09-18
INV001463,STR0038,PRD0020,137,41,1,4.57,2024-09-14
INV001464,STR0038,PRD0021,224,67,4,7.47,2024-09-01
INV001465,STR0038,PRD0022,296,88,3,9.87,2024-09-25
INV001466,STR0038,PRD0023,93,27,3,3.1,2024-09-13
INV001467,STR0038,PRD0024,64,19,2,2.13,2024-09-25
INV001468,STR0038,PRD0025,259,77,4,8.63,2024-09-10
INV001469,STR0038,PRD0026,254,76,3,8.47,2024-09-24
INV001470,STR0038,PRD0027,264,79,4,8.8,2024-09-02
INV001471,STR0038,PRD0028,56,16,0,1.87,2024-09-10
INV001472,STR0038,PRD0029,164,49,0,5.47,2024-09-26
INV001473,STR0038,PRD0030,250,75,1,8.33,2024-09-04
INV001474,STR0038,PRD0031,125,37,0,4.17,2024-09-07
INV001475,STR0038,PRD0032,69,20,0,2.3,2024-09-20
INV001476,STR0038,PRD0033,121,36,4,4.03,2024-09-04
INV001477,STR0038,PRD0034,128,38,0,4.27,2024-09-20
INV001478,STR0038,PRD0035,142,42,3,4.73,2024-09-11
INV001479,STR0038,PRD0036,270,81,0,9.0,2024-09-29
INV001480,STR0038,PRD0037,186,55,4,6.2,2024-09-27
INV001481,STR0038,PRD0038,61,18,4,2.03,2024-09-17
INV001482,STR0038,PRD0039,162,48,3,5.4,2024-09-14
INV001483,STR0039,PRD0001,62,18,2,2.07,2024-09-22
INV001484,STR0039,PRD0002,163,48,3,5.43,2024-09-04
INV001485,STR0039,PRD0003,161,48,2,5.37,2024-09-12
INV001486,STR0039,PRD0004,204,61,3,6.8,2024-09-27
INV001487,STR0039,PRD0005,224,67,2,7.47,2024-09-01
INV001488,STR0039,PRD0006,226,67,0,7.53,2024-09-15
INV001489,STR0039,PRD0007,80,24,0,2.67,2024-09-18
INV001490,STR0039,PRD0008,120,36,2,4.0,2024-09-26
INV001491,STR0039,PRD0009,284,85,4,9.47,2024-09-28
INV001492,STR0039,PRD0010,64,19,1,2.13,2024-09-23
INV001493,STR0039,PRD0011,126,37,1,4.2,2024-09-15
INV001494,STR0039,PRD0012,121,36,0,4.03,2024-09-26
INV001495,STR0039,PRD0013,231,69,0,7.7,2024-09-09
INV001496,STR0039,PRD0014,72,21,0,2.4,2024-09-28
INV001497,STR0039,PRD0015,292,87,1,9.73,2024-09-10
INV001498,STR0039,PRD0016,83,24,1,2.77,2024-09-27
INV001499,STR0039,PRD0017,243,72,2,8.1,2024-09-13
INV001500,STR0039,PRD0018,167,50,1,5.57,2024-09-23
INV001501,STR0039,PRD0019,87,26,1,2.9,2024-09-11
INV001502,STR0039,PRD0020,267,80,1,8.9,2024-09-07
INV001503,STR0039,PRD0021,294,88,0,9.8,2024-09-11
INV001504,STR0039,PRD0022,251,75,2,8.37,2024-09-19
INV001505,STR0039,PRD0023,115,34,4,3.83,2024-09-25
INV001506,STR0039,PRD0024,92,27,3,3.07,2024-09-27
INV001507,STR0039,PRD0025,287,86,1,9.57,2024-09-21
INV001508,STR0039,PRD0026,108,32,3,3.6,2024-09-18
INV001509,STR0039,PRD0027,261,78,1,8.7,2024-09-17
INV001510,STR0039,PRD0028,250,75,1,8.33,2024-09-18
INV001511,STR0039,PRD0029,293,87,4,9.77,2024-09-29
INV001512,STR0039,PRD0030,293,87,2,9.77,2024-09-21
INV001513,STR0039,PRD0031,125,37,1,4.17,2024-09-05
INV001514,STR0039,PRD0032,90,27,4,3.0,2024-09-10
INV001515,STR0039,PRD0033,264,79,4,8.8,2024-09-03
INV001516,STR0039,PRD0034,145,43,0,4.83,2024-09-24
INV001517,STR0039,PRD0035,134,40,4,4.47,2024-09-14
INV001518,STR0039,PRD0036,107,32,2,3.57,2024-09-29
INV001519,STR0039,PRD0037,178,53,1,5.93,2024-09-27
INV001520,STR0039,PRD0038,253,75,0,8.43,2024-09-03
INV001521,STR0039,PRD0039,243,72,2,8.1,2024-09-10
INV001522,STR0040,PRD0001,108,32,4,3.6,2024-09-28
INV001523,STR0040,PRD0002,298,89,2,9.93,2024-09-14
INV001524,STR0040,PRD0003,192,57,2,6.4,2024-09-03
INV001525,STR0040,PRD0004,283,84,4,9.43,2024-09-14
INV001526,STR0040,PRD0005,125,37,3,4.17,2024-09-16
INV001527,STR0040,PRD0006,235,70,0,7.83,2024-09-14
INV001528,STR0040,PRD0007,167,50,2,5.57,2024-09-07
INV001529,STR0040,PRD0008,50,15,4,1.67,2024-09-12
INV001530,STR0040,PRD0009,128,38,1,4.27,2024-09-22
INV001531,STR0040,PRD0010,112,33,1,3.73,2024-09-09
INV001532,STR0040,PRD0011,208,62,4,6.93,2024-09-12
INV001533,STR0040,PRD0012,273,81,1,9.1,2024-09-05
INV001534,STR0040,PRD0013,103,30,1,3.43,2024-09-08
INV001535,STR0040,PRD0014,169,50,2,5.63,2024-09-06
INV001536,STR0040,PRD0015,220,66,3,7.33,2024-09-24
INV001537,STR0040,PRD0016,284,85,3,9.47,2024-09-17
INV001538,STR0040,PRD0017,153,45,1,5.1,2024-09-06
INV001539,STR0040,PRD0018,248,74,3,8.27,2024-09-03
INV001540,STR0040,PRD0019,100,30,3,3.33,2024-09-09
INV001541,STR0040,PRD0020,158,47,1,5.27,2024-09-04
INV001542,STR0040,PRD0021,272,81,0,9.07,2024-09-04
INV001543,STR0040,PRD0022,81,24,2,2.7,2024-09-25
INV001544,STR0040,PRD0023,123,36,2,4.1,2024-09-03
INV001545,STR0040,PRD0024,165,49,2,5.5,2024-09-19
INV001546,STR0040,PRD0025,165,49,0,5.5,2024-09-23
INV001547,STR0040,PRD0026,262,78,4,8.73,2024-09-28
INV001548,STR0040,PRD0027,52,15,3,1.73,2024-09-19
INV001549,STR0040,PRD0028,78,23,3,2.6,2024-09-02
INV001550,STR0040,PRD0029,241,72,0,8.03,2024-09-21
INV001551,STR0040,PRD0030,146,43,0,4.87,2024-09-23
INV001552,STR0040,PRD0031,279,83,3,9.3,2024-09-12
INV001553,STR0040,PRD0032,168,50,0,5.6,2024-09-15
INV001554,STR0040,PRD0033,209,62,0,6.97,2024-09-16
INV001555,STR0040,PRD0034,241,72,4,8.03,2024-09-03
INV001556,STR0040,PRD0035,190,57,1,6.33,2024-09-26
INV001557,STR0040,PRD0036,132,39,2,4.4,2024-09-20
INV001558,STR0040,PRD0037,61,18,4,2.03,2024-09-07
INV001559,STR0040,PRD0038,181,54,2,6.03,2024-09-21
INV001560,STR0040,PRD0039,108,32,4,3.6,2024-09-29
INV001561,STR0041,PRD0001,94,23,3,3.13,2024-09-14
INV001562,STR0041,PRD0002,117,29,14,3.9,2024-09-17
INV001563,STR0041,PRD0003,56,14,6,1.87,2024-09-24
INV001564,STR0041,PRD0004,142,35,2,4.73,2024-09-02
INV001565,STR0041,PRD0005,108,27,1,3.6,2024-09-20
INV001566,STR0041,PRD0006,137,34,9,4.57,2024-09-14
INV001567,STR0041,PRD0007,85,21,6,2.83,2024-09-23
INV001568,STR0041,PRD0008,94,23,0,3.13,2024-09-25
INV001569,STR0041,PRD0009,64,16,14,2.13,2024-09-28
INV001570,STR0041,PRD0010,118,29,13,3.93,2024-09-13
INV001571,STR0041,PRD0011,24,6,8,0.8,2024-09-08
INV001572,STR0041,PRD0012,144,36,1,4.8,2024-09-28
INV001573,STR0041,PRD0013,73,18,8,2.43,2024-09-20
INV001574,STR0041,PRD0014,124,31,8,4.13,2024-09-23
INV001575,STR0041,PRD0015,121,30,9,4.03,2024-09-21
INV001576,STR0041,PRD0016,34,8,12,1.13,2024-09-04
INV001577,STR0041,PRD0017,50,12,6,1.67,2024-09-19
INV001578,STR0041,PRD0018,54,13,2,1.8,2024-09-22
INV001579,STR0041,PRD0019,88,22,1,2.93,2024-09-14
INV001580,STR0041,PRD0020,75,18,9,2.5,2024-09-04
INV001581,STR0041,PRD0021,135,33,4,4.5,2024-09-05
INV001582,STR0041,PRD0022,86,21,0,2.87,2024-09-08
INV001583,STR0041,PRD0023,49,12,1,1.63,2024-09-05
INV001584,STR0041,PRD0024,94,23,11,3.13,2024-09-14
INV001585,STR0041,PRD0025,100,25,8,3.33,2024-09-17
INV001586,STR0041,PRD0026,62,15,7,2.07,2024-09-23
INV001587,STR0041,PRD0027,67,16,13,2.23,2024-09-27
INV001588,STR0041,PRD0028,124,31,14,4.13,2024-09-23
INV001589,STR0041,PRD0029,65,16,0,2.17,2024-09-27
INV001590,STR0041,PRD0030,58,14,8,1.93,2024-09-05
INV001591,STR0041,PRD0031,25,6,11,0.83,2024-09-19
INV001592,STR0041,PRD0032,99,24,8,3.3,2024-09-14
INV001593,STR0041,PRD0033,120,30,4,4.0,2024-09-13
INV001594,STR0041,PRD0034,118,29,2,3.93,2024-09-08
INV001595,STR0041,PRD0035,46,11,8,1.53,2024-09-09
INV001596,STR0041,PRD0036,46,11,13,1.53,2024-09-05
INV001597,STR0041,PRD0037,94,23,13,3.13,2024-09-27
INV001598,STR0041,PRD0038,22,5,1,0.73,2024-09-03
INV001599,STR0041,PRD0039,26,6,11,0.87,2024-09-14
INV001600,STR0042,PRD0001,86,21,12,2.87,2024-09-16
INV001601,STR0042,PRD0002,102,25,10,3.4,2024-09-02
INV001602,STR0042,PRD0003,37,9,0,1.23,2024-09-04
INV001603,STR0042,PRD0004,49,12,4,1.63,2024-09-29
INV001604,STR0042,PRD0005,32,8,7,1.07,2024-09-10
INV001605,STR0042,PRD0006,142,35,3,4.73,2024-09-07
INV001606,STR0042,PRD0007,74,18,13,2.47,2024-09-10
INV001607,STR0042,PRD0008,70,17,12,2.33,2024-09-24
INV001608,STR0042,PRD0009,111,27,14,3.7,2024-09-07
INV001609,STR0042,PRD0010,116,29,10,3.87,2024-09-24
INV001610,STR0042,PRD0011,61,15,6,2.03,2024-09-05
INV001611,STR0042,PRD0012,101,25,2,3.37,2024-09-10
INV001612,STR0042,PRD0013,38,9,14,1.27,2024-09-08
INV001613,STR0042,PRD0014,61,15,6,2.03,2024-09-04
INV001614,STR0042,PRD0015,113,28,9,3.77,2024-09-16
INV001615,STR0042,PRD0016,142,35,11,4.73,2024-09-29
INV001616,STR0042,PRD0017,115,28,5,3.83,2024-09-01
INV001617,STR0042,PRD0018,124,31,3,4.13,2024-09-06
INV001618,STR0042,PRD0019,139,34,4,4.63,2024-09-17
INV001619,STR0042,PRD0020,82,20,7,2.73,2024-09-16
INV001620,STR0042,PRD0021,119,29,2,3.97,2024-09-09
INV001621,STR0042,PRD0022,144,36,9,4.8,2024-09-15
INV001622,STR0042,PRD0023,35,8,2,1.17,2024-09-03
INV001623,STR0042,PRD0024,98,24,10,3.27,2024-09-09
INV001624,STR0042,PRD0025,111,27,0,3.7,2024-09-02
INV001625,STR0042,PRD0026,42,10,10,1.4,2024-09-04
INV001626,STR0042,PRD0027,111,27,14,3.7,2024-09-23
INV001627,STR0042,PRD0028,65,16,11,2.17,2024-09-06
INV001628,STR0042,PRD0029,44,11,11,1.47,2024-09-05
INV001629,STR0042,PRD0030,120,30,13,4.0,2024-09-22
INV001630,STR0042,PRD0031,67,16,14,2.23,2024-09-18
INV001631,STR0042,PRD0032,146,36,0,4.87,2024-09-21
INV001632,STR0042,PRD0033,23,5,10,0.77,2024-09-01
INV001633,STR0042,PRD0034,26,6,2,0.87,2024-09-29
INV001634,STR0042,PRD0035,31,7,12,1.03,2024-09-27
INV001635,STR0042,PRD0036,25,6,6,0.83,2024-09-29
INV001636,STR0042,PRD0037,64,16,10,2.13,2024-09-27
INV001637,STR0042,PRD0038,81,20,11,2.7,2024-09-08
INV001638,STR0042,PRD0039,129,32,12,4.3,2024-09-10
INV001639,STR0043,PRD0001,66,16,3,2.2,2024-09-23
INV001640,STR0043,PRD0002,115,28,9,3.83,2024-09-10
INV001641,STR0043,PRD0003,149,37,7,4.97,2024-09-04
INV001642,STR0043,PRD0004,130,32,4,4.33,2024-09-29
INV001643,STR0043,PRD0005,36,9,12,1.2,2024-09-19
INV001644,STR0043,PRD0006,130,32,2,4.33,2024-09-28
INV001645,STR0043,PRD0007,111,27,11,3.7,2024-09-04
INV001646,STR0043,PRD0008,35,8,6,1.17,2024-09-27
INV001647,STR0043,PRD0009,39,9,3,1.3,2024-09-09
INV001648,STR0043,PRD0010,80,20,7,2.67,2024-09-20
INV001649,STR0043,PRD0011,133,33,11,4.43,2024-09-19
INV001650,STR0043,PRD0012,103,25,11,3.43,2024-09-12
INV001651,STR0043,PRD0013,134,33,5,4.47,2024-09-23
INV001652,STR0043,PRD0014,130,32,13,4.33,2024-09-26
INV001653,STR0043,PRD0015,31,7,6,1.03,2024-09-28
INV001654,STR0043,PRD0016,26,6,0,0.87,2024-09-10
INV001655,STR0043,PRD0017,145,36,13,4.83,2024-09-10
INV001656,STR0043,PRD0018,73,18,8,2.43,2024-09-21
INV001657,STR0043,PRD0019,138,34,12,4.6,2024-09-17
INV001658,STR0043,PRD0020,38,9,1,1.27,2024-09-29
INV001659,STR0043,PRD0021,107,26,9,3.57,2024-09-28
INV001660,STR0043,PRD0022,46,11,12,1.53,2024-09-11
INV001661,STR0043,PRD0023,126,31,4,4.2,2024-09-04
INV001662,STR0043,PRD0024,141,35,2,4.7,2024-09-13
INV001663,STR0043,PRD0025,50,12,8,1.67,2024-09-29
INV001664,STR0043,PRD0026,83,20,7,2.77,2024-09-05
INV001665,STR0043,PRD0027,65,16,3,2.17,2024-09-28
INV001666,STR0043,PRD0028,93,23,12,3.1,2024-09-22
INV001667,STR0043,PRD0029,76,19,8,2.53,2024-09-12
INV001668,STR0043,PRD0030,94,23,7,3.13,2024-09-06
INV001669,STR0043,PRD0031,146,36,3,4.87,2024-09-08
INV001670,STR0043,PRD0032,145,36,1,4.83,2024-09-12
INV001671,STR0043,PRD0033,57,14,14,1.9,2024-09-16
INV001672,STR0043,PRD0034,77,19,5,2.57,2024-09-16
INV001673,STR0043,PRD0035,112,28,1,3.73,2024-09-17
INV001674,STR0043,PRD0036,35,8,0,1.17,2024-09-13
INV001675,STR0043,PRD0037,56,14,9,1.87,2024-09-02
INV001676,STR0043,PRD0038,106,26,2,3.53,2024-09-20
INV001677,STR0043,PRD0039,135,33,5,4.5,2024-09-06
INV001678,STR0044,PRD0001,71,17,7,2.37,2024-09-04
INV001679,STR0044,PRD0002,144,36,4,4.8,2024-09-02
INV001680,STR0044,PRD0003,70,17,0,2.33,2024-09-13
INV001681,STR0044,PRD0004,56,14,4,1.87,2024-09-10
INV001682,STR0044,PRD0005,51,12,11,1.7,2024-09-25
INV001683,STR0044,PRD0006,46,11,7,1.53,2024-09-26
INV001684,STR0044,PRD0007,93,23,11,3.1,2024-09-11
INV001685,STR0044,PRD0008,129,32,11,4.3,2024-09-14
INV001686,STR0044,PRD0009,44,11,0,1.47,2024-09-17
INV001687,STR0044,PRD0010,143,35,11,4.77,2024-09-20
INV001688,STR0044,PRD0011,71,17,12,2.37,2024-09-08
INV001689,STR0044,PRD0012,146,36,14,4.87,2024-09-14
INV001690,STR0044,PRD0013,49,12,5,1.63,2024-09-12
INV001691,STR0044,PRD0014,90,22,3,3.0,2024-09-13
INV001692,STR0044,PRD0015,142,35,3,4.73,2024-09-04
INV001693,STR0044,PRD0016,90,22,8,3.0,2024-09-10
INV001694,STR0044,PRD0017,34,8,8,1.13,2024-09-21
INV001695,STR0044,PRD0018,37,9,12,1.23,2024-09-17
INV001696,STR0044,PRD0019,87,21,0,2.9,2024-09-04
INV001697,STR0044,PRD0020,146,36,0,4.87,2024-09-27
INV001698,STR0044,PRD0021,56,14,6,1.87,2024-09-25
INV001699,STR0044,PRD0022,124,31,10,4.13,2024-09-07
INV001700,STR0044,PRD0023,37,9,6,1.23,2024-09-28
INV001701,STR0044,PRD0024,130,32,11,4.33,2024-09-11
INV001702,STR0044,PRD0025,121,30,6,4.03,2024-09-26
INV001703,STR0044,PRD0026,102,25,12,3.4,2024-09-19
INV001704,STR0044,PRD0027,56,14,0,1.87,2024-09-25
INV001705,STR0044,PRD0028,76,19,6,2.53,2024-09-18
INV001706,STR0044,PRD0029,23,5,6,0.77,2024-09-09
INV001707,STR0044,PRD0030,38,9,4,1.27,2024-09-22
INV001708,STR0044,PRD0031,20,5,7,0.67,2024-09-19
INV001709,STR0044,PRD0032,94,23,0,3.13,2024-09-29
INV001710,STR0044,PRD0033,119,29,4,3.97,2024-09-17
INV001711,STR0044,PRD0034,140,35,5,4.67,2024-09-21
INV001712,STR0044,PRD0035,85,21,3,2.83,2024-09-21
INV001713,STR0044,PRD0036,136,34,5,4.53,2024-09-04
INV001714,STR0044,PRD0037,27,6,8,0.9,2024-09-05
INV001715,STR0044,PRD0038,91,22,3,3.03,2024-09-01
INV001716,STR0044,PRD0039,66,16,10,2.2,2024-09-21
INV001717,STR0045,PRD0001,39,9,14,1.3,2024-09-13
INV001718,STR0045,PRD0002,118,29,0,3.93,2024-09-02
INV001719,STR0045,PRD0003,51,12,10,1.7,2024-09-09
INV001720,STR0045,PRD0004,106,26,4,3.53,2024-09-07
INV001721,STR0045,PRD0005,34,8,8,1.13,2024-09-11
INV001722,STR0045,PRD0006,93,23,8,3.1,2024-09-28
INV001723,STR0045,PRD0007,64,16,2,2.13,2024-09-19
INV001724,STR0045,PRD0008,105,26,0,3.5,2024-09-05
INV001725,STR0045,PRD0009,90,22,12,3.0,2024-09-19
INV001726,STR0045,PRD0010,126,31,14,4.2,2024-09-28
INV001727,STR0045,PRD0011,56,14,10,1.87,2024-09-05
INV001728,STR0045,PRD0012,119,29,2,3.97,2024-09-28
INV001729,STR0045,PRD0013,103,25,3,3.43,2024-09-23
INV001730,STR0045,PRD0014,81,20,11,2.7,2024-09-16
INV001731,STR0045,PRD0015,125,31,11,4.17,2024-09-23
INV001732,STR0045,PRD0016,126,31,10,4.2,2024-09-13
INV001733,STR0045,PRD0017,112,28,3,3.73,2024-09-17
INV001734,STR0045,PRD0018,130,32,13,4.33,2024-09-23
INV001735,STR0045,PRD0019,142,35,13,4.73,2024-09-07
INV001736,STR0045,PRD0020,94,23,1,3.13,2024-09-29
INV001737,STR0045,PRD0021,91,22,6,3.03,2024-09-29
INV001738,STR0045,PRD0022,123,30,3,4.1,2024-09-15
INV001739,STR0045,PRD0023,98,24,12,3.27,2024-09-07
INV001740,STR0045,PRD0024,118,29,2,3.93,2024-09-24
INV001741,STR0045,PRD0025,86,21,6,2.87,2024-09-15
INV001742,STR0045,PRD0026,79,19,2,2.63,2024-09-29
INV001743,STR0045,PRD0027,144,36,10,4.8,2024-09-26
INV001744,STR0045,PRD0028,105,26,0,3.5,2024-09-23
INV001745,STR0045,PRD0029,104,26,13,3.47,2024-09-29
INV001746,STR0045,PRD0030,117,29,2,3.9,2024-09-17
INV001747,STR0045,PRD0031,63,15,1,2.1,2024-09-22
INV001748,STR0045,PRD0032,59,14,4,1.97,2024-09-01
INV001749,STR0045,PRD0033,102,25,7,3.4,2024-09-08
INV001750,STR0045,PRD0034,112,28,12,3.73,2024-09-24
INV001751,STR0045,PRD0035,27,6,10,0.9,2024-09-12
INV001752,STR0045,PRD0036,32,8,0,1.07,2024-09-28
INV001753,STR0045,PRD0037,103,25,3,3.43,2024-09-20
INV001754,STR0045,PRD0038,39,9,7,1.3,2024-09-07
INV001755,STR0045,PRD0039,98,24,14,3.27,2024-09-15
INV001756,STR0046,PRD0001,71,17,13,2.37,2024-09-07
INV001757,STR0046,PRD0002,21,5,0,0.7,2024-09-01
INV001758,STR0046,PRD0003,57,14,9,1.9,2024-09-09
INV001759,STR0046,PRD0004,96,24,14,3.2,2024-09-13
INV001760,STR0046,PRD0005,136,34,1,4.53,2024-09-05
INV001761,STR0046,PRD0006,144,36,7,4.8,2024-09-11
INV001762,STR0046,PRD0007,142,35,14,4.73,2024-09-04
INV001763,STR0046,PRD0008,90,22,6,3.0,2024-09-02
INV001764,STR0046,PRD0009,132,33,10,4.4,2024-09-12
INV001765,STR0046,PRD0010,28,7,6,0.93,2024-09-02
INV001766,STR0046,PRD0011,77,19,12,2.57,2024-09-05
INV001767,STR0046,PRD0012,137,34,12,4.57,2024-09-02
INV001768,STR0046,PRD0013,79,19,6,2.63,2024-09-25
INV001769,STR0046,PRD0014,44,11,2,1.47,2024-09-27
INV001770,STR0046,PRD0015,110,27,7,3.67,2024-09-09
INV001771,STR0046,PRD0016,43,10,3,1.43,2024-09-13
INV001772,STR0046,PRD0017,46,11,2,1.53,2024-09-10
INV001773,STR0046,PRD0018,116,29,2,3.87,2024-09-23
INV001774,STR0046,PRD0019,49,12,1,1.63,2024-09-07
INV001775,STR0046,PRD0020,83,20,10,2.77,2024-09-15
INV001776,STR0046,PRD0021,26,6,7,0.87,2024-09-02
INV001777,STR0046,PRD0022,112,28,4,3.73,2024-09-24
INV001778,STR0046,PRD0023,108,27,5,3.6,2024-09-09
INV001779,STR0046,PRD0024,133,33,7,4.43,2024-09-02
INV001780,STR0046,PRD0025,129,32,5,4.3,2024-09-01
INV001781,STR0046,PRD0026,56,14,13,1.87,2024-09-23
INV001782,STR0046,PRD0027,128,32,12,4.27,2024-09-27
INV001783,STR0046,PRD0028,46,11,11,1.53,2024-09-24
INV001784,STR0046,PRD0029,107,26,1,3.57,2024-09-15
INV001785,STR0046,PRD0030,117,29,10,3.9,2024-09-09
INV001786,STR0046,PRD0031,26,6,9,0.87,2024-09-28
INV001787,STR0046,PRD0032,115,28,9,3.83,2024-09-08
INV001788,STR0046,PRD0033,41,10,11,1.37,2024-09-01
INV001789,STR0046,PRD0034,77,19,5,2.57,2024-09-11
INV001790,STR0046,PRD0035,57,14,0,1.9,2024-09-11
INV001791,STR0046,PRD0036,22,5,12,0.73,2024-09-14
INV001792,STR0046,PRD0037,121,30,10,4.03,2024-09-12
INV001793,STR0046,PRD0038,50,12,0,1.67,2024-09-02
INV001794,STR0046,PRD0039,105,26,3,3.5,2024-09-12
INV001795,STR0047,PRD0001,122,30,2,4.07,2024-09-11
INV001796,STR0047,PRD0002,39,9,14,1.3,2024-09-08
INV001797,STR0047,PRD0003,100,25,9,3.33,2024-09-05
INV001798,STR0047,PRD0004,138,34,12,4.6,2024-09-10
INV001799,STR0047,PRD0005,44,11,7,1.47,2024-09-13
INV001800,STR0047,PRD0006,51,12,7,1.7,2024-09-27
INV001801,STR0047,PRD0007,58,14,14,1.93,2024-09-21
INV001802,STR0047,PRD0008,97,24,2,3.23,2024-09-20
